timestamp,datetime,active_links,idle_links,total_links,active_link_percent,fplf_power_watts,baseline_power_watts,energy_saved_watts,energy_saved_percent,cumulative_savings_wh
1763633885.1001072,2025-11-20 15:48:05,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633886.04292,2025-11-20 15:48:06,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633886.1350296,2025-11-20 15:48:06,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633886.1567843,2025-11-20 15:48:06,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633887.034029,2025-11-20 15:48:07,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633887.1304471,2025-11-20 15:48:07,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633887.1322284,2025-11-20 15:48:07,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633888.0226305,2025-11-20 15:48:08,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633888.0733294,2025-11-20 15:48:08,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633888.0908499,2025-11-20 15:48:08,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633889.0431008,2025-11-20 15:48:09,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633889.0678635,2025-11-20 15:48:09,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633889.0947125,2025-11-20 15:48:09,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633890.0734117,2025-11-20 15:48:10,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633890.103581,2025-11-20 15:48:10,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633890.1316156,2025-11-20 15:48:10,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633891.0655887,2025-11-20 15:48:11,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633891.0942578,2025-11-20 15:48:11,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633891.1614423,2025-11-20 15:48:11,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633892.0831766,2025-11-20 15:48:12,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633892.1059153,2025-11-20 15:48:12,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633892.181262,2025-11-20 15:48:12,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633893.0962749,2025-11-20 15:48:13,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633893.1042266,2025-11-20 15:48:13,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633893.1860614,2025-11-20 15:48:13,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633894.089594,2025-11-20 15:48:14,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633894.1176078,2025-11-20 15:48:14,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633894.1969624,2025-11-20 15:48:14,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633895.0910075,2025-11-20 15:48:15,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633895.1232333,2025-11-20 15:48:15,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633895.2121828,2025-11-20 15:48:15,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633896.113341,2025-11-20 15:48:16,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633896.1234233,2025-11-20 15:48:16,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633896.2112381,2025-11-20 15:48:16,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633897.1184218,2025-11-20 15:48:17,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633897.121275,2025-11-20 15:48:17,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633897.2255557,2025-11-20 15:48:17,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633898.091178,2025-11-20 15:48:18,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633898.2434049,2025-11-20 15:48:18,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633898.2601485,2025-11-20 15:48:18,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633899.0904381,2025-11-20 15:48:19,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633899.2819788,2025-11-20 15:48:19,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633899.2886112,2025-11-20 15:48:19,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633900.097316,2025-11-20 15:48:20,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633900.2838216,2025-11-20 15:48:20,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633900.2918966,2025-11-20 15:48:20,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633901.111877,2025-11-20 15:48:21,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633901.2821624,2025-11-20 15:48:21,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633901.2906141,2025-11-20 15:48:21,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633902.1182327,2025-11-20 15:48:22,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633902.2964005,2025-11-20 15:48:22,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633902.3022127,2025-11-20 15:48:22,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633903.130479,2025-11-20 15:48:23,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633903.3100543,2025-11-20 15:48:23,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633903.3110123,2025-11-20 15:48:23,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633904.1360302,2025-11-20 15:48:24,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633904.3175206,2025-11-20 15:48:24,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633904.3267345,2025-11-20 15:48:24,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633905.1435952,2025-11-20 15:48:25,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633905.3296812,2025-11-20 15:48:25,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633905.340385,2025-11-20 15:48:25,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633906.1566453,2025-11-20 15:48:26,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633906.341987,2025-11-20 15:48:26,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633906.350624,2025-11-20 15:48:26,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633907.170976,2025-11-20 15:48:27,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633907.3489127,2025-11-20 15:48:27,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633907.3601098,2025-11-20 15:48:27,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633908.1815386,2025-11-20 15:48:28,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633908.3574333,2025-11-20 15:48:28,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633908.3627093,2025-11-20 15:48:28,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633909.195473,2025-11-20 15:48:29,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633909.3769133,2025-11-20 15:48:29,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633909.378253,2025-11-20 15:48:29,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633910.2317097,2025-11-20 15:48:30,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633910.4207108,2025-11-20 15:48:30,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633910.421531,2025-11-20 15:48:30,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633911.2419283,2025-11-20 15:48:31,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633911.435331,2025-11-20 15:48:31,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633911.4464402,2025-11-20 15:48:31,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633912.2274628,2025-11-20 15:48:32,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633912.4158316,2025-11-20 15:48:32,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633912.4163074,2025-11-20 15:48:32,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633913.2494926,2025-11-20 15:48:33,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633913.44235,2025-11-20 15:48:33,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633913.443711,2025-11-20 15:48:33,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633914.2448268,2025-11-20 15:48:34,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633914.431813,2025-11-20 15:48:34,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633914.4399338,2025-11-20 15:48:34,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633915.258909,2025-11-20 15:48:35,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633915.4425073,2025-11-20 15:48:35,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633915.4440084,2025-11-20 15:48:35,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633916.307932,2025-11-20 15:48:36,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633916.5108325,2025-11-20 15:48:36,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633916.511053,2025-11-20 15:48:36,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633917.2820437,2025-11-20 15:48:37,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633917.4676287,2025-11-20 15:48:37,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633917.475809,2025-11-20 15:48:37,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633918.3320136,2025-11-20 15:48:38,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633918.5184321,2025-11-20 15:48:38,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633918.534729,2025-11-20 15:48:38,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633919.3068194,2025-11-20 15:48:39,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633919.5010202,2025-11-20 15:48:39,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633919.5099168,2025-11-20 15:48:39,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633920.3160179,2025-11-20 15:48:40,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633920.4844487,2025-11-20 15:48:40,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633920.4988806,2025-11-20 15:48:40,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633921.322332,2025-11-20 15:48:41,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633921.5224097,2025-11-20 15:48:41,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633921.5312881,2025-11-20 15:48:41,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633922.330665,2025-11-20 15:48:42,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633922.5198715,2025-11-20 15:48:42,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633922.5364096,2025-11-20 15:48:42,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633923.3507195,2025-11-20 15:48:43,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633923.5286634,2025-11-20 15:48:43,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633923.5312963,2025-11-20 15:48:43,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633924.344924,2025-11-20 15:48:44,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633924.5261638,2025-11-20 15:48:44,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633924.526666,2025-11-20 15:48:44,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633925.3542473,2025-11-20 15:48:45,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633925.5353122,2025-11-20 15:48:45,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633925.5407867,2025-11-20 15:48:45,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633926.3691363,2025-11-20 15:48:46,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633926.5464506,2025-11-20 15:48:46,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633926.5470183,2025-11-20 15:48:46,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633927.3741403,2025-11-20 15:48:47,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633927.550407,2025-11-20 15:48:47,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633927.5599205,2025-11-20 15:48:47,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633928.393635,2025-11-20 15:48:48,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633928.5695035,2025-11-20 15:48:48,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633928.5725162,2025-11-20 15:48:48,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633929.4056225,2025-11-20 15:48:49,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633929.5861356,2025-11-20 15:48:49,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633929.5881062,2025-11-20 15:48:49,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633930.4268556,2025-11-20 15:48:50,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633930.5987155,2025-11-20 15:48:50,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633930.606755,2025-11-20 15:48:50,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633931.4310071,2025-11-20 15:48:51,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633931.6027057,2025-11-20 15:48:51,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633931.613841,2025-11-20 15:48:51,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633932.4422073,2025-11-20 15:48:52,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633932.6219854,2025-11-20 15:48:52,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633932.6285508,2025-11-20 15:48:52,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633933.4550474,2025-11-20 15:48:53,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633933.6283252,2025-11-20 15:48:53,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633933.640339,2025-11-20 15:48:53,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633934.4652789,2025-11-20 15:48:54,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633934.6611385,2025-11-20 15:48:54,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633934.6638005,2025-11-20 15:48:54,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633935.4636238,2025-11-20 15:48:55,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633935.6418366,2025-11-20 15:48:55,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633935.6467228,2025-11-20 15:48:55,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633936.4750345,2025-11-20 15:48:56,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633936.6518507,2025-11-20 15:48:56,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633936.66993,2025-11-20 15:48:56,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633937.490263,2025-11-20 15:48:57,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633937.6689336,2025-11-20 15:48:57,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633937.6776285,2025-11-20 15:48:57,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633938.4988914,2025-11-20 15:48:58,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633938.6781864,2025-11-20 15:48:58,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633938.6882844,2025-11-20 15:48:58,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633939.5067043,2025-11-20 15:48:59,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633939.689705,2025-11-20 15:48:59,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633939.6899648,2025-11-20 15:48:59,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633940.522304,2025-11-20 15:49:00,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633940.6970508,2025-11-20 15:49:00,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633940.7034044,2025-11-20 15:49:00,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633941.5255191,2025-11-20 15:49:01,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633941.6997411,2025-11-20 15:49:01,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633941.7136085,2025-11-20 15:49:01,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633942.537309,2025-11-20 15:49:02,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633942.7115967,2025-11-20 15:49:02,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633942.7206697,2025-11-20 15:49:02,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633943.5423467,2025-11-20 15:49:03,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633943.7149992,2025-11-20 15:49:03,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633943.7265272,2025-11-20 15:49:03,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633944.5537086,2025-11-20 15:49:04,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633944.7407885,2025-11-20 15:49:04,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633944.7408352,2025-11-20 15:49:04,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633945.5653944,2025-11-20 15:49:05,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633945.7371767,2025-11-20 15:49:05,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633945.7385375,2025-11-20 15:49:05,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633946.569349,2025-11-20 15:49:06,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633946.7414262,2025-11-20 15:49:06,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633946.749576,2025-11-20 15:49:06,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633947.5991662,2025-11-20 15:49:07,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633947.765795,2025-11-20 15:49:07,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633947.773285,2025-11-20 15:49:07,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633948.6019802,2025-11-20 15:49:08,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633948.7970152,2025-11-20 15:49:08,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633948.8037243,2025-11-20 15:49:08,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633949.6034393,2025-11-20 15:49:09,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633949.7747886,2025-11-20 15:49:09,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633949.789015,2025-11-20 15:49:09,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633950.6201177,2025-11-20 15:49:10,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
