timestamp,edge,weight,utilization
2025-11-20 15:49:19,"(1,3)",498.93293601989745,0.0129
2025-11-20 15:49:19,"(2,3)",498.9328094482422,0.0128
2025-11-20 15:49:22,"(1,2)",498.93211814880374,0.0121
2025-11-20 15:49:22,"(1,3)",498.93176071166994,0.0118
2025-11-20 15:49:22,"(2,3)",498.93211853027344,0.0121
2025-11-20 15:49:26,"(1,2)",498.93296379089355,0.0130
2025-11-20 15:49:26,"(1,3)",498.9328150939941,0.0128
2025-11-20 15:49:26,"(2,3)",498.932974319458,0.0130
2025-11-20 15:49:30,"(1,2)",498.93282844543455,0.0128
2025-11-20 15:49:30,"(1,3)",498.93259971618653,0.0126
2025-11-20 15:49:30,"(2,3)",498.9328684234619,0.0129
2025-11-20 15:49:33,"(1,2)",498.9328854370117,0.0129
2025-11-20 15:49:33,"(1,3)",498.9330696105957,0.0131
2025-11-20 15:49:33,"(2,3)",498.93292762756346,0.0129
2025-11-20 15:49:36,"(1,2)",498.9328216552734,0.0128
2025-11-20 15:49:36,"(1,3)",498.9330241394043,0.0130
2025-11-20 15:49:36,"(2,3)",498.9330673980713,0.0131
2025-11-20 15:49:40,"(1,2)",498.93302978515624,0.0130
2025-11-20 15:49:40,"(1,3)",498.9332108306885,0.0132
2025-11-20 15:49:40,"(2,3)",498.93264640808104,0.0126
2025-11-20 15:49:43,"(1,2)",498.9331112670898,0.0131
2025-11-20 15:49:43,"(1,3)",498.9329063415527,0.0129
2025-11-20 15:49:43,"(2,3)",498.93310615539554,0.0131
2025-11-20 15:49:46,"(1,2)",498.9327621459961,0.0128
2025-11-20 15:49:46,"(1,3)",498.9327043914795,0.0127
2025-11-20 15:49:46,"(2,3)",498.9330764007568,0.0131
2025-11-20 15:49:50,"(1,2)",498.93265800476075,0.0127
2025-11-20 15:49:50,"(1,3)",498.9328917694092,0.0129
2025-11-20 15:49:50,"(2,3)",498.9329737091064,0.0130
2025-11-20 15:49:53,"(1,2)",498.9329892730713,0.0130
2025-11-20 15:49:53,"(1,3)",498.9327529144287,0.0128
2025-11-20 15:49:53,"(2,3)",498.9330553436279,0.0131
2025-11-20 15:49:57,"(1,2)",498.93313774108884,0.0131
2025-11-20 15:49:57,"(1,3)",498.9328710174561,0.0129
2025-11-20 15:49:57,"(2,3)",498.933010635376,0.0130
2025-11-20 15:50:00,"(1,2)",498.9331578826904,0.0132
2025-11-20 15:50:00,"(1,3)",498.93338653564456,0.0134
2025-11-20 15:50:00,"(2,3)",498.93319160461425,0.0132
2025-11-20 15:50:03,"(1,2)",498.9330755615234,0.0131
2025-11-20 15:50:03,"(1,3)",498.93288986206056,0.0129
2025-11-20 15:50:03,"(2,3)",498.93312339782716,0.0131
2025-11-20 15:50:07,"(1,2)",498.93303970336916,0.0130
2025-11-20 15:50:07,"(1,3)",498.93323928833007,0.0132
2025-11-20 15:50:07,"(2,3)",498.9330586242676,0.0131
2025-11-20 15:50:10,"(1,2)",498.9327758789062,0.0128
2025-11-20 15:50:10,"(1,3)",498.9330486297607,0.0130
2025-11-20 15:50:10,"(2,3)",498.9329689025879,0.0130
2025-11-20 15:50:13,"(1,2)",498.932788772583,0.0128
2025-11-20 15:50:13,"(1,3)",498.9330588531494,0.0131
2025-11-20 15:50:13,"(2,3)",498.9327976989746,0.0128
2025-11-20 15:50:17,"(1,2)",498.9326045227051,0.0126
2025-11-20 15:50:17,"(1,3)",498.93249794006346,0.0125
2025-11-20 15:50:17,"(2,3)",498.93287521362305,0.0129
2025-11-20 15:50:20,"(1,2)",498.93285133361815,0.0129
2025-11-20 15:50:20,"(1,3)",498.93269706726073,0.0127
2025-11-20 15:50:20,"(2,3)",498.9327819824219,0.0128
2025-11-20 15:50:23,"(1,2)",498.93302116394045,0.0130
2025-11-20 15:50:23,"(1,3)",498.9326524353027,0.0127
2025-11-20 15:50:23,"(2,3)",498.9330630493164,0.0131
2025-11-20 15:50:27,"(1,2)",498.93290420532225,0.0129
2025-11-20 15:50:27,"(1,3)",498.93309829711916,0.0131
2025-11-20 15:50:27,"(2,3)",498.93298027038577,0.0130
2025-11-20 15:50:30,"(1,2)",498.9332214355469,0.0132
2025-11-20 15:50:30,"(1,3)",498.9332922363281,0.0133
2025-11-20 15:50:30,"(2,3)",498.9328387451172,0.0128
2025-11-20 15:50:33,"(1,2)",498.9330001831055,0.0130
2025-11-20 15:50:33,"(1,3)",498.9331172943115,0.0131
2025-11-20 15:50:33,"(2,3)",498.93316398620607,0.0132
2025-11-20 15:50:37,"(1,2)",498.93314399719236,0.0131
2025-11-20 15:50:37,"(1,3)",498.9330251312256,0.0130
2025-11-20 15:50:37,"(2,3)",498.9329312133789,0.0129
2025-11-20 15:50:40,"(1,2)",498.93289199829104,0.0129
2025-11-20 15:50:40,"(1,3)",498.9330595397949,0.0131
2025-11-20 15:50:40,"(2,3)",498.93293281555174,0.0129
2025-11-20 15:50:43,"(1,2)",498.93287918090823,0.0129
2025-11-20 15:50:43,"(1,3)",498.9331058502197,0.0131
2025-11-20 15:50:43,"(2,3)",498.9329168701172,0.0129
2025-11-20 15:50:47,"(1,2)",498.9327516937256,0.0128
2025-11-20 15:50:47,"(1,3)",498.9324934387207,0.0125
2025-11-20 15:50:47,"(2,3)",498.9326155090332,0.0126
