timestamp,datetime,active_links,idle_links,total_links,active_link_percent,fplf_power_watts,baseline_power_watts,energy_saved_watts,energy_saved_percent,cumulative_savings_wh
1763633416.7002313,2025-11-20 15:40:16,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633417.5732758,2025-11-20 15:40:17,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633417.6052825,2025-11-20 15:40:17,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633417.7139118,2025-11-20 15:40:17,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633418.5800986,2025-11-20 15:40:18,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633418.6176565,2025-11-20 15:40:18,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633418.726314,2025-11-20 15:40:18,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633419.626123,2025-11-20 15:40:19,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633419.7763233,2025-11-20 15:40:19,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633419.795529,2025-11-20 15:40:19,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633420.5828695,2025-11-20 15:40:20,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633420.7727063,2025-11-20 15:40:20,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633420.981516,2025-11-20 15:40:20,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633421.4756954,2025-11-20 15:40:21,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633421.6383653,2025-11-20 15:40:21,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633421.9692705,2025-11-20 15:40:21,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633422.4872391,2025-11-20 15:40:22,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633422.6579108,2025-11-20 15:40:22,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633422.9874032,2025-11-20 15:40:22,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633423.5086787,2025-11-20 15:40:23,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633423.670988,2025-11-20 15:40:23,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633423.9953651,2025-11-20 15:40:23,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633424.4978445,2025-11-20 15:40:24,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633424.6548562,2025-11-20 15:40:24,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633424.953843,2025-11-20 15:40:24,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633425.516305,2025-11-20 15:40:25,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633425.6789246,2025-11-20 15:40:25,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633426.0185516,2025-11-20 15:40:26,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633426.521892,2025-11-20 15:40:26,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633426.6717553,2025-11-20 15:40:26,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633426.9878573,2025-11-20 15:40:26,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633427.539193,2025-11-20 15:40:27,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633427.6784928,2025-11-20 15:40:27,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633427.9884784,2025-11-20 15:40:27,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633428.5375636,2025-11-20 15:40:28,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633428.6670425,2025-11-20 15:40:28,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633428.983377,2025-11-20 15:40:28,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633429.5470438,2025-11-20 15:40:29,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633429.6851676,2025-11-20 15:40:29,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633429.9984586,2025-11-20 15:40:29,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633430.5573928,2025-11-20 15:40:30,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633430.7143548,2025-11-20 15:40:30,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633431.020171,2025-11-20 15:40:31,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633431.5635977,2025-11-20 15:40:31,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633431.709236,2025-11-20 15:40:31,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633432.0353985,2025-11-20 15:40:32,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633432.5709126,2025-11-20 15:40:32,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633432.7215264,2025-11-20 15:40:32,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633433.0247955,2025-11-20 15:40:33,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633433.582196,2025-11-20 15:40:33,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633433.7263825,2025-11-20 15:40:33,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633434.0359044,2025-11-20 15:40:34,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633434.5898952,2025-11-20 15:40:34,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633434.7395394,2025-11-20 15:40:34,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633435.0613322,2025-11-20 15:40:35,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633435.6077452,2025-11-20 15:40:35,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633435.7694817,2025-11-20 15:40:35,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633436.097433,2025-11-20 15:40:36,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633436.626241,2025-11-20 15:40:36,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633436.7694287,2025-11-20 15:40:36,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633437.1034284,2025-11-20 15:40:37,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633437.6252882,2025-11-20 15:40:37,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633437.7700906,2025-11-20 15:40:37,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633438.0739565,2025-11-20 15:40:38,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633438.6370106,2025-11-20 15:40:38,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633438.7794015,2025-11-20 15:40:38,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633439.0825427,2025-11-20 15:40:39,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633439.6495903,2025-11-20 15:40:39,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633439.7969885,2025-11-20 15:40:39,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633440.1108458,2025-11-20 15:40:40,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633440.6619973,2025-11-20 15:40:40,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633440.821203,2025-11-20 15:40:40,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633441.1445246,2025-11-20 15:40:41,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633441.664541,2025-11-20 15:40:41,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633441.8204525,2025-11-20 15:40:41,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633442.1171954,2025-11-20 15:40:42,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633442.6797118,2025-11-20 15:40:42,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633442.851033,2025-11-20 15:40:42,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633443.1996787,2025-11-20 15:40:43,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633443.689997,2025-11-20 15:40:43,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633443.854103,2025-11-20 15:40:43,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633444.1672199,2025-11-20 15:40:44,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633444.6887307,2025-11-20 15:40:44,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633444.8550563,2025-11-20 15:40:44,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633445.1996703,2025-11-20 15:40:45,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633445.7014167,2025-11-20 15:40:45,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633445.8482232,2025-11-20 15:40:45,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633446.1574295,2025-11-20 15:40:46,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633446.7122498,2025-11-20 15:40:46,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633446.8573546,2025-11-20 15:40:46,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633447.1632679,2025-11-20 15:40:47,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633447.7174516,2025-11-20 15:40:47,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633447.87162,2025-11-20 15:40:47,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633448.178085,2025-11-20 15:40:48,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633448.7293112,2025-11-20 15:40:48,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633448.8834672,2025-11-20 15:40:48,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633449.19624,2025-11-20 15:40:49,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633449.7418745,2025-11-20 15:40:49,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633449.8939517,2025-11-20 15:40:49,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633450.2191072,2025-11-20 15:40:50,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633450.7507994,2025-11-20 15:40:50,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633450.8977966,2025-11-20 15:40:50,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633451.222513,2025-11-20 15:40:51,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633451.7494316,2025-11-20 15:40:51,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633451.9558616,2025-11-20 15:40:51,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633452.1982713,2025-11-20 15:40:52,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633452.7475827,2025-11-20 15:40:52,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633452.957675,2025-11-20 15:40:52,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633453.2237225,2025-11-20 15:40:53,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633453.7547028,2025-11-20 15:40:53,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633453.9705954,2025-11-20 15:40:53,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633454.206049,2025-11-20 15:40:54,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633454.7661045,2025-11-20 15:40:54,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633455.0173092,2025-11-20 15:40:55,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633455.272539,2025-11-20 15:40:55,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633455.7779956,2025-11-20 15:40:55,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633456.0081387,2025-11-20 15:40:56,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633456.2517745,2025-11-20 15:40:56,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633456.7762463,2025-11-20 15:40:56,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633456.995584,2025-11-20 15:40:56,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633457.2361019,2025-11-20 15:40:57,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633457.7939963,2025-11-20 15:40:57,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633458.0187132,2025-11-20 15:40:58,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633458.261032,2025-11-20 15:40:58,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633458.8173304,2025-11-20 15:40:58,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633459.0564835,2025-11-20 15:40:59,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633459.246362,2025-11-20 15:40:59,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633459.8281999,2025-11-20 15:40:59,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633460.0599062,2025-11-20 15:41:00,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633460.265729,2025-11-20 15:41:00,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633460.8262398,2025-11-20 15:41:00,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633461.046525,2025-11-20 15:41:01,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633461.2535832,2025-11-20 15:41:01,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633461.8568945,2025-11-20 15:41:01,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633462.1841853,2025-11-20 15:41:02,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633462.4251246,2025-11-20 15:41:02,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633462.8699703,2025-11-20 15:41:02,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633463.118253,2025-11-20 15:41:03,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633463.3277767,2025-11-20 15:41:03,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633463.8791087,2025-11-20 15:41:03,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633464.1472123,2025-11-20 15:41:04,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633464.3329759,2025-11-20 15:41:04,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633464.8754375,2025-11-20 15:41:04,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633465.0992224,2025-11-20 15:41:05,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633465.265596,2025-11-20 15:41:05,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633465.8992767,2025-11-20 15:41:05,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633466.138557,2025-11-20 15:41:06,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633466.3048918,2025-11-20 15:41:06,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633466.8944895,2025-11-20 15:41:06,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633467.1194975,2025-11-20 15:41:07,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633467.2871833,2025-11-20 15:41:07,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633467.908813,2025-11-20 15:41:07,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633468.1286154,2025-11-20 15:41:08,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633468.2866323,2025-11-20 15:41:08,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633468.9284167,2025-11-20 15:41:08,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633469.143618,2025-11-20 15:41:09,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633469.2855124,2025-11-20 15:41:09,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633469.9371645,2025-11-20 15:41:09,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633470.1623318,2025-11-20 15:41:10,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633470.3045535,2025-11-20 15:41:10,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633470.9496183,2025-11-20 15:41:10,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633471.1732538,2025-11-20 15:41:11,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633471.3079462,2025-11-20 15:41:11,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633471.9902844,2025-11-20 15:41:11,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633472.2072856,2025-11-20 15:41:12,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633472.3309405,2025-11-20 15:41:12,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633472.9732347,2025-11-20 15:41:12,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633473.1932654,2025-11-20 15:41:13,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633473.2927735,2025-11-20 15:41:13,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
1763633473.9903708,2025-11-20 15:41:13,6,0,6,100.00,30.00,30.00,0.00,0.00,0.005000
