timestamp,edge,weight,utilization
2025-11-20 15:30:48,"(1,3)",498.9327930450439,0.0128
2025-11-20 15:30:48,"(2,3)",498.94833404541015,0.0283
2025-11-20 15:30:51,"(1,2)",498.933014755249,0.0130
2025-11-20 15:30:51,"(1,3)",498.9330667114258,0.0131
2025-11-20 15:30:51,"(2,3)",498.9329312133789,0.0129
2025-11-20 15:30:55,"(1,2)",498.93353927612304,0.0135
2025-11-20 15:30:55,"(1,3)",498.93349746704104,0.0135
2025-11-20 15:30:55,"(2,3)",498.93357246398926,0.0136
2025-11-20 15:30:58,"(1,2)",498.93265441894533,0.0127
2025-11-20 15:30:58,"(1,3)",498.9326703643799,0.0127
2025-11-20 15:30:58,"(2,3)",498.9326904296875,0.0127
2025-11-20 15:31:01,"(1,2)",498.9331800842285,0.0132
2025-11-20 15:31:01,"(1,3)",498.9332257080078,0.0132
2025-11-20 15:31:01,"(2,3)",498.93324890136716,0.0132
2025-11-20 15:31:05,"(1,2)",498.9331147003174,0.0131
2025-11-20 15:31:05,"(1,3)",498.9332112121582,0.0132
2025-11-20 15:31:05,"(2,3)",498.93319686889646,0.0132
2025-11-20 15:31:08,"(1,2)",498.933158493042,0.0132
2025-11-20 15:31:08,"(1,3)",498.93317573547364,0.0132
2025-11-20 15:31:08,"(2,3)",498.933179473877,0.0132
2025-11-20 15:31:11,"(1,2)",498.9329471588135,0.0129
2025-11-20 15:31:11,"(1,3)",498.9329566192627,0.0130
2025-11-20 15:31:11,"(2,3)",498.9329454803467,0.0129
2025-11-20 15:31:15,"(1,2)",498.93316818237304,0.0132
2025-11-20 15:31:15,"(1,3)",498.9332452392578,0.0132
2025-11-20 15:31:15,"(2,3)",498.9330728149414,0.0131
2025-11-20 15:31:18,"(1,2)",498.9328754425049,0.0129
2025-11-20 15:31:18,"(1,3)",498.93294219970704,0.0129
2025-11-20 15:31:18,"(2,3)",498.93294998168943,0.0129
2025-11-20 15:31:22,"(1,2)",498.93306594848633,0.0131
2025-11-20 15:31:22,"(1,3)",498.93304481506345,0.0130
2025-11-20 15:31:22,"(2,3)",498.9330966949463,0.0131
2025-11-20 15:31:25,"(1,2)",498.9329832458496,0.0130
2025-11-20 15:31:25,"(1,3)",498.93286056518554,0.0129
2025-11-20 15:31:25,"(2,3)",498.932922668457,0.0129
2025-11-20 15:31:28,"(1,2)",498.93296897888183,0.0130
2025-11-20 15:31:28,"(1,3)",498.9329835510254,0.0130
2025-11-20 15:31:28,"(2,3)",498.93292236328125,0.0129
2025-11-20 15:31:32,"(1,2)",498.9330009460449,0.0130
2025-11-20 15:31:32,"(1,3)",498.9330738067627,0.0131
2025-11-20 15:31:32,"(2,3)",498.9328887176514,0.0129
2025-11-20 15:31:35,"(1,2)",498.93263427734377,0.0126
2025-11-20 15:31:35,"(1,3)",498.93291648864744,0.0129
2025-11-20 15:31:35,"(2,3)",498.93280067443845,0.0128
2025-11-20 15:31:38,"(1,2)",498.9328886413574,0.0129
2025-11-20 15:31:38,"(1,3)",498.93293418884275,0.0129
2025-11-20 15:31:38,"(2,3)",498.9328894805908,0.0129
2025-11-20 15:31:42,"(1,2)",498.93317977905275,0.0132
2025-11-20 15:31:42,"(1,3)",498.9329531097412,0.0130
2025-11-20 15:31:42,"(2,3)",498.9328244781494,0.0128
2025-11-20 15:31:45,"(1,2)",498.9331137084961,0.0131
2025-11-20 15:31:45,"(1,3)",498.9330590057373,0.0131
2025-11-20 15:31:45,"(2,3)",498.93313400268556,0.0131
2025-11-20 15:31:48,"(1,2)",498.93296867370606,0.0130
2025-11-20 15:31:48,"(1,3)",498.9329904937744,0.0130
2025-11-20 15:31:48,"(2,3)",498.9331640625,0.0132
2025-11-20 15:31:52,"(1,2)",498.9329372406006,0.0129
2025-11-20 15:31:52,"(1,3)",498.933005065918,0.0130
2025-11-20 15:31:52,"(2,3)",498.93297386169434,0.0130
2025-11-20 15:31:55,"(1,2)",498.93308326721194,0.0131
2025-11-20 15:31:55,"(1,3)",498.93305717468263,0.0131
2025-11-20 15:31:55,"(2,3)",498.9330837249756,0.0131
2025-11-20 15:31:58,"(1,2)",498.93260688781737,0.0126
2025-11-20 15:31:58,"(1,3)",498.93270957946777,0.0127
2025-11-20 15:31:58,"(2,3)",498.9328939056397,0.0129
2025-11-20 15:32:02,"(1,2)",498.9329981994629,0.0130
2025-11-20 15:32:02,"(1,3)",498.9329529571533,0.0130
2025-11-20 15:32:02,"(2,3)",498.9330041503906,0.0130
2025-11-20 15:32:05,"(1,2)",498.9330033111572,0.0130
2025-11-20 15:32:05,"(1,3)",498.9329217529297,0.0129
2025-11-20 15:32:05,"(2,3)",498.9329908752441,0.0130
2025-11-20 15:32:08,"(1,2)",498.9328897857666,0.0129
2025-11-20 15:32:08,"(1,3)",498.93300201416014,0.0130
2025-11-20 15:32:08,"(2,3)",498.9329251098633,0.0129
2025-11-20 15:32:12,"(1,2)",498.9329344940186,0.0129
2025-11-20 15:32:12,"(1,3)",498.9330407714844,0.0130
2025-11-20 15:32:12,"(2,3)",498.93314582824706,0.0131
2025-11-20 15:32:15,"(1,2)",498.93298332214357,0.0130
2025-11-20 15:32:15,"(1,3)",498.93307624816896,0.0131
2025-11-20 15:32:15,"(2,3)",498.9330679321289,0.0131
2025-11-20 15:32:19,"(1,2)",498.93306732177734,0.0131
2025-11-20 15:32:19,"(1,3)",498.93301315307616,0.0130
2025-11-20 15:32:19,"(2,3)",498.9331137084961,0.0131
2025-11-20 15:32:22,"(1,2)",498.9331300354004,0.0131
2025-11-20 15:32:22,"(1,3)",498.9331764221191,0.0132
2025-11-20 15:32:22,"(2,3)",498.933200302124,0.0132
2025-11-20 15:32:26,"(1,2)",498.93296325683593,0.0130
2025-11-20 15:32:26,"(1,3)",498.93294357299806,0.0129
2025-11-20 15:32:26,"(2,3)",498.93289405822753,0.0129
2025-11-20 15:32:29,"(1,2)",498.93285621643065,0.0129
2025-11-20 15:32:29,"(1,3)",498.932822265625,0.0128
2025-11-20 15:32:29,"(2,3)",498.9330075836182,0.0130
2025-11-20 15:32:32,"(1,2)",498.93292755126953,0.0129
2025-11-20 15:32:32,"(1,3)",498.9330532836914,0.0131
2025-11-20 15:32:32,"(2,3)",498.9330958557129,0.0131
2025-11-20 15:32:36,"(1,2)",498.93296241760254,0.0130
2025-11-20 15:32:36,"(1,3)",498.9330702209473,0.0131
2025-11-20 15:32:36,"(2,3)",498.9330295562744,0.0130
2025-11-20 15:32:39,"(1,2)",498.93284919738767,0.0128
2025-11-20 15:32:39,"(1,3)",498.9326912689209,0.0127
2025-11-20 15:32:39,"(2,3)",498.9328009033203,0.0128
2025-11-20 15:32:42,"(1,2)",498.93275871276853,0.0128
2025-11-20 15:32:42,"(1,3)",498.93271354675295,0.0127
2025-11-20 15:32:42,"(2,3)",498.93270210266115,0.0127
2025-11-20 15:32:46,"(1,2)",498.9325708770752,0.0126
2025-11-20 15:32:46,"(1,3)",498.9327603912354,0.0128
2025-11-20 15:32:46,"(2,3)",498.9327362060547,0.0127
